epoch:1
train path acc=0.8561256474611139	test path acc=0.6542670460613643	ensemble acc=0.6631016042780749
vote rate for correct=0.877758241023191	vote rate for wrong=0.809623685507773
results			label	correct	vote rate
0.0	438.0	0.0	749.0	3.0	1.0	0.6310025273799494
503.0	41.0	0.0	78.0	1.0	0.0	0.8086816720257235
1.0	437.0	0.0	739.0	1.0	0.0	0.6278674596431606
0.0	0.0	0.0	757.0	3.0	1.0	1.0
0.0	0.0	0.0	747.0	3.0	1.0	1.0
0.0	439.0	0.0	0.0	1.0	1.0	1.0
0.0	328.0	0.0	28.0	2.0	0.0	0.9213483146067416
415.0	633.0	0.0	1869.0	1.0	0.0	0.640726774082962
0.0	0.0	0.0	604.0	3.0	1.0	1.0
1617.0	227.0	0.0	41.0	0.0	1.0	0.8578249336870026
7.0	254.0	68.0	2403.0	3.0	1.0	0.8795754026354319
371.0	372.0	129.0	44.0	3.0	0.0	0.40611353711790393
168.0	2.0	4.0	4700.0	3.0	1.0	0.9643003693065244
0.0	389.0	0.0	23.0	2.0	0.0	0.9441747572815534
3.0	899.0	139.0	226.0	1.0	1.0	0.7095501183898973
1909.0	360.0	0.0	0.0	0.0	1.0	0.8413397972675187
5.0	3252.0	0.0	99.0	1.0	1.0	0.9690107270560191
0.0	0.0	0.0	779.0	3.0	1.0	1.0
389.0	0.0	0.0	0.0	3.0	0.0	1.0
834.0	1291.0	0.0	6.0	1.0	1.0	0.6058188643829188
422.0	0.0	0.0	0.0	0.0	1.0	1.0
103.0	483.0	0.0	236.0	1.0	1.0	0.5875912408759124
1631.0	0.0	0.0	9.0	0.0	1.0	0.9945121951219512
0.0	499.0	0.0	337.0	1.0	1.0	0.59688995215311
1.0	571.0	8.0	554.0	2.0	0.0	0.5035273368606702
0.0	0.0	0.0	816.0	2.0	0.0	1.0
0.0	0.0	0.0	817.0	3.0	1.0	1.0
453.0	503.0	0.0	112.0	0.0	0.0	0.47097378277153557
453.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	1761.0	0.0	15.0	1.0	1.0	0.9915540540540541
0.0	725.0	382.0	58.0	1.0	1.0	0.6223175965665236
0.0	0.0	0.0	835.0	3.0	1.0	1.0
581.0	535.0	97.0	1898.0	2.0	0.0	0.6100932176149149
0.0	1.0	0.0	1068.0	2.0	0.0	0.9990645463049579
0.0	6.0	803.0	3.0	3.0	0.0	0.9889162561576355
273.0	245.0	10.0	1033.0	1.0	0.0	0.6617552850736708
0.0	514.0	0.0	0.0	1.0	1.0	1.0
705.0	16.0	0.0	5224.0	3.0	1.0	0.8787216148023549
46.0	80.0	0.0	4505.0	3.0	1.0	0.9727920535521486
227.0	199.0	33.0	0.0	0.0	1.0	0.49455337690631807
478.0	536.0	0.0	0.0	1.0	1.0	0.5285996055226825
678.0	226.0	0.0	375.0	0.0	1.0	0.5301016419077405
134.0	62.0	0.0	54.0	0.0	1.0	0.536
0.0	0.0	0.0	886.0	3.0	1.0	1.0
198.0	130.0	93.0	7.0	0.0	1.0	0.46261682242990654
2058.0	67.0	0.0	3684.0	3.0	1.0	0.6341883284558444
2571.0	4.0	0.0	7018.0	3.0	1.0	0.7315751068487438
123.0	859.0	0.0	28.0	2.0	0.0	0.8504950495049505
0.0	40.0	0.0	0.0	0.0	0.0	1.0
61.0	342.0	0.0	3121.0	3.0	1.0	0.8856413166855845
0.0	9.0	7.0	1840.0	3.0	1.0	0.9913793103448276
1525.0	96.0	1.0	14.0	0.0	1.0	0.9321515892420538
265.0	1636.0	46.0	928.0	1.0	1.0	0.5690434782608695
68.0	229.0	0.0	1230.0	3.0	1.0	0.8055009823182712
0.0	285.0	0.0	548.0	1.0	0.0	0.6578631452581032
1.0	0.0	0.0	1917.0	3.0	1.0	0.9994786235662148
1.0	3.0	0.0	1935.0	3.0	1.0	0.9979370809695719
2401.0	1896.0	0.0	1338.0	0.0	1.0	0.4260869565217391
720.0	2.0	0.0	41.0	0.0	1.0	0.9436435124508519
1.0	0.0	1.0	1033.0	3.0	1.0	0.9980676328502416
1054.0	0.0	0.0	4.0	0.0	1.0	0.996219281663516
0.0	0.0	876.0	0.0	1.0	0.0	1.0
122.0	136.0	0.0	1321.0	3.0	1.0	0.8366054464851171
0.0	0.0	0.0	985.0	3.0	1.0	1.0
284.0	301.0	0.0	771.0	0.0	0.0	0.5685840707964602
183.0	141.0	0.0	297.0	3.0	1.0	0.4782608695652174
495.0	880.0	29.0	93.0	1.0	1.0	0.5878423513694054
0.0	538.0	0.0	0.0	1.0	1.0	1.0
1.0	239.0	431.0	1310.0	1.0	0.0	0.6612821807168097
2736.0	1037.0	3.0	1221.0	0.0	1.0	0.5475285171102662
0.0	271.0	0.0	1051.0	1.0	0.0	0.7950075642965204
0.0	0.0	0.0	1001.0	3.0	1.0	1.0
545.0	0.0	0.0	0.0	1.0	0.0	1.0
483.0	204.0	23.0	32.0	1.0	0.0	0.6509433962264151
0.0	3.0	948.0	9.0	0.0	0.0	0.9875
536.0	679.0	0.0	0.0	2.0	0.0	0.5588477366255145
0.0	0.0	0.0	1062.0	3.0	1.0	1.0
2.0	1.0	0.0	2037.0	3.0	1.0	0.9985294117647059
1210.0	0.0	0.0	1051.0	3.0	0.0	0.5351614329942503
26.0	367.0	0.0	1309.0	3.0	1.0	0.7690951821386603
1.0	0.0	0.0	1026.0	3.0	1.0	0.9990262901655307
437.0	915.0	0.0	5.0	1.0	1.0	0.6742815033161386
0.0	1170.0	4.0	8.0	3.0	0.0	0.9898477157360406
0.0	0.0	0.0	314.0	1.0	0.0	1.0
430.0	0.0	0.0	13.0	0.0	1.0	0.9706546275395034
1.0	1285.0	24.0	5.0	1.0	1.0	0.9771863117870723
1.0	0.0	0.0	2162.0	3.0	1.0	0.9995376791493297
0.0	0.0	316.0	0.0	2.0	1.0	1.0
0.0	598.0	0.0	0.0	1.0	1.0	1.0
53.0	94.0	4.0	1.0	0.0	0.0	0.618421052631579
0.0	0.0	0.0	2103.0	3.0	1.0	1.0
989.0	494.0	106.0	44.0	2.0	0.0	0.6056338028169014
859.0	0.0	0.0	220.0	0.0	1.0	0.7961075069508804
0.0	373.0	79.0	345.0	2.0	0.0	0.46800501882057716
660.0	769.0	1.0	506.0	0.0	0.0	0.3972107438016529
175.0	836.0	2.0	87.0	0.0	0.0	0.76
1353.0	211.0	0.0	1.0	0.0	1.0	0.8645367412140575
577.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	2110.0	3.0	1.0	1.0
581.0	0.0	2.0	0.0	0.0	1.0	0.9965694682675815
1.0	615.0	0.0	0.0	1.0	1.0	0.9983766233766234
2605.0	1565.0	0.0	12.0	0.0	1.0	0.622907699665232
737.0	687.0	1.0	0.0	0.0	1.0	0.5171929824561403
401.0	122.0	0.0	1064.0	3.0	1.0	0.6704473850031506
0.0	1156.0	0.0	0.0	1.0	1.0	1.0
207.0	411.0	0.0	18.0	1.0	1.0	0.6462264150943396
253.0	19.0	0.0	634.0	1.0	0.0	0.6997792494481236
1.0	276.0	0.0	686.0	3.0	1.0	0.7123572170301142
1.0	270.0	0.0	671.0	3.0	1.0	0.7123142250530785
0.0	0.0	0.0	1068.0	3.0	1.0	1.0
0.0	12.0	0.0	3201.0	3.0	1.0	0.996265172735761
14.0	20.0	0.0	4042.0	3.0	1.0	0.9916584887144259
1141.0	0.0	0.0	0.0	1.0	0.0	1.0
115.0	1386.0	48.0	6.0	1.0	1.0	0.8913183279742766
74.0	803.0	0.0	2260.0	3.0	1.0	0.720433535224737
71.0	329.0	46.0	0.0	1.0	1.0	0.7376681614349776
1.0	0.0	0.0	1086.0	3.0	1.0	0.9990800367985281
0.0	0.0	0.0	1087.0	3.0	1.0	1.0
0.0	0.0	0.0	1091.0	3.0	1.0	1.0
0.0	407.0	0.0	128.0	1.0	1.0	0.7607476635514019
1134.0	423.0	12.0	6.0	0.0	1.0	0.72
605.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	1096.0	3.0	1.0	1.0
0.0	0.0	0.0	1098.0	3.0	1.0	1.0
523.0	0.0	0.0	0.0	0.0	1.0	1.0
7.0	355.0	270.0	0.0	1.0	1.0	0.5617088607594937
0.0	0.0	0.0	1106.0	3.0	1.0	1.0
1.0	360.0	2.0	1123.0	1.0	0.0	0.7557200538358008
0.0	0.0	0.0	1110.0	3.0	1.0	1.0
0.0	0.0	0.0	1119.0	3.0	1.0	1.0
188.0	75.0	0.0	0.0	3.0	0.0	0.714828897338403
0.0	0.0	0.0	2239.0	3.0	1.0	1.0
532.0	0.0	0.0	0.0	2.0	0.0	1.0
1153.0	11.0	0.0	0.0	0.0	1.0	0.9905498281786942
0.0	369.0	0.0	367.0	1.0	1.0	0.501358695652174
0.0	0.0	0.0	1478.0	3.0	1.0	1.0
41.0	723.0	0.0	16.0	1.0	1.0	0.926923076923077
1.0	1966.0	0.0	1.0	1.0	1.0	0.9989837398373984
2.0	1819.0	178.0	0.0	1.0	1.0	0.9099549774887443
8.0	910.0	0.0	1.0	0.0	0.0	0.9902067464635473
0.0	669.0	0.0	0.0	1.0	1.0	1.0
220.0	4.0	0.0	70.0	1.0	0.0	0.7482993197278912
0.0	355.0	0.0	1132.0	2.0	0.0	0.7612642905178211
1268.0	0.0	0.0	16.0	0.0	1.0	0.9875389408099688
2357.0	0.0	0.0	3.0	0.0	1.0	0.9987288135593221
471.0	39.0	0.0	0.0	0.0	1.0	0.9235294117647059
1.0	0.0	573.0	90.0	3.0	0.0	0.8629518072289156
0.0	0.0	0.0	1172.0	3.0	1.0	1.0
0.0	1057.0	0.0	384.0	1.0	1.0	0.7335183900069396
0.0	3.0	0.0	1018.0	3.0	1.0	0.9970617042115573
0.0	0.0	0.0	432.0	2.0	0.0	1.0
0.0	0.0	0.0	424.0	2.0	0.0	1.0
0.0	364.0	0.0	0.0	0.0	0.0	1.0
641.0	0.0	0.0	0.0	2.0	0.0	1.0
642.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	685.0	0.0	0.0	2.0	0.0	1.0
0.0	6.0	0.0	732.0	3.0	1.0	0.991869918699187
0.0	3.0	0.0	962.0	3.0	1.0	0.9968911917098445
620.0	0.0	0.0	12.0	3.0	0.0	0.9810126582278481
0.0	0.0	0.0	1149.0	3.0	1.0	1.0
0.0	83.0	0.0	266.0	2.0	0.0	0.7621776504297995
388.0	481.0	0.0	33.0	0.0	0.0	0.5332594235033259
0.0	0.0	1.0	621.0	1.0	0.0	0.9983922829581994
2.0	2.0	1.0	614.0	1.0	0.0	0.9919224555735057
0.0	677.0	0.0	0.0	1.0	1.0	1.0
159.0	1505.0	0.0	0.0	2.0	0.0	0.9044471153846154
109.0	256.0	0.0	1156.0	1.0	0.0	0.760026298487837
1.0	0.0	0.0	1155.0	3.0	1.0	0.9991349480968859
0.0	0.0	0.0	1158.0	3.0	1.0	1.0
568.0	0.0	0.0	0.0	1.0	0.0	1.0
0.0	0.0	0.0	1165.0	2.0	0.0	1.0
11.0	77.0	0.0	222.0	3.0	1.0	0.7161290322580646
0.0	4.0	47.0	1100.0	3.0	1.0	0.9556907037358818
0.0	66.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	1168.0	3.0	1.0	1.0
18.0	307.0	0.0	4706.0	3.0	1.0	0.9354005167958657
897.0	1.0	0.0	1.0	0.0	1.0	0.9977753058954394
28.0	280.0	181.0	783.0	1.0	0.0	0.6155660377358491
0.0	373.0	0.0	1189.0	3.0	1.0	0.7612035851472471
0.0	42.0	0.0	481.0	1.0	0.0	0.9196940726577438
0.0	0.0	0.0	1196.0	3.0	1.0	1.0
479.0	181.0	0.0	239.0	0.0	1.0	0.5328142380422692
1.0	694.0	0.0	0.0	1.0	1.0	0.9985611510791367
9.0	16.0	3.0	1.0	2.0	0.0	0.5517241379310345
0.0	31.0	0.0	0.0	2.0	0.0	1.0
701.0	1.0	0.0	0.0	0.0	1.0	0.9985754985754985
666.0	0.0	0.0	1.0	0.0	1.0	0.9985007496251874
67.0	5.0	0.0	391.0	2.0	0.0	0.8444924406047516
904.0	0.0	0.0	353.0	0.0	1.0	0.7191726332537789
0.0	0.0	0.0	1204.0	3.0	1.0	1.0
0.0	1175.0	0.0	0.0	0.0	0.0	1.0
592.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	381.0	2.0	0.0	1.0
0.0	354.0	0.0	10.0	1.0	1.0	0.9725274725274725
669.0	693.0	0.0	2.0	0.0	0.0	0.5080645161290323
706.0	10.0	0.0	5.0	1.0	0.0	0.9791955617198336
707.0	7.0	0.0	6.0	0.0	1.0	0.9819444444444444
322.0	0.0	41.0	0.0	3.0	0.0	0.8870523415977961
1189.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	2.0	0.0	5.0	0.0	0.0	0.7142857142857143
214.0	69.0	1.0	236.0	1.0	0.0	0.45384615384615384
0.0	1.0	700.0	0.0	1.0	0.0	0.9985734664764622
4.0	416.0	0.0	1.0	3.0	0.0	0.9881235154394299
583.0	42.0	0.0	0.0	0.0	1.0	0.9328
0.0	8.0	0.0	19.0	3.0	1.0	0.7037037037037037
0.0	0.0	704.0	0.0	2.0	1.0	1.0
700.0	732.0	0.0	0.0	0.0	0.0	0.5111731843575419
0.0	113.0	200.0	0.0	0.0	0.0	0.6389776357827476
1180.0	424.0	0.0	10.0	0.0	1.0	0.7311028500619579
702.0	0.0	0.0	418.0	1.0	0.0	0.6267857142857143
343.0	0.0	0.0	25.0	3.0	0.0	0.9320652173913043
9.0	242.0	0.0	125.0	1.0	1.0	0.6436170212765957
8.0	242.0	0.0	127.0	0.0	0.0	0.6419098143236074
723.0	557.0	0.0	0.0	0.0	1.0	0.56484375
583.0	2.0	0.0	0.0	0.0	1.0	0.9965811965811966
706.0	0.0	0.0	0.0	1.0	0.0	1.0
1.0	354.0	0.0	1.0	3.0	0.0	0.9943820224719101
0.0	0.0	0.0	707.0	1.0	0.0	1.0
1.0	160.0	0.0	12.0	0.0	0.0	0.9248554913294798
710.0	0.0	0.0	0.0	0.0	1.0	1.0
14.0	0.0	0.0	1252.0	3.0	1.0	0.9889415481832543
0.0	0.0	0.0	441.0	3.0	1.0	1.0
0.0	0.0	1.0	1.0	2.0	1.0	0.5
763.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	404.0	0.0	1.0	1.0	1.0	0.9975308641975309
0.0	0.0	0.0	404.0	3.0	1.0	1.0
0.0	722.0	0.0	0.0	1.0	1.0	1.0
7.0	694.0	0.0	0.0	0.0	0.0	0.9900142653352354
619.0	15.0	0.0	0.0	0.0	1.0	0.9763406940063092
620.0	24.0	0.0	1.0	0.0	1.0	0.9612403100775194
0.0	0.0	0.0	1210.0	3.0	1.0	1.0
0.0	0.0	0.0	36.0	1.0	0.0	1.0
719.0	1.0	0.0	0.0	0.0	1.0	0.9986111111111111
0.0	0.0	189.0	343.0	1.0	0.0	0.6447368421052632
618.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	0.0	0.0	1211.0	1.0	0.0	0.9991749174917491
0.0	1.0	1212.0	0.0	3.0	0.0	0.9991755976916735
7.0	204.0	0.0	124.0	1.0	1.0	0.608955223880597
0.0	726.0	0.0	0.0	3.0	0.0	1.0
0.0	0.0	0.0	38.0	2.0	0.0	1.0
43.0	0.0	0.0	1.0	1.0	0.0	0.9772727272727273
16.0	741.0	0.0	3.0	2.0	0.0	0.975
0.0	443.0	0.0	0.0	1.0	1.0	1.0
epoch:12
train path acc=0.9567158393397929	test path acc=0.6283375036235753	ensemble acc=0.6524064171122995
vote rate for correct=0.850934245357212	vote rate for wrong=0.8040574390618513
results			label	correct	vote rate
10.0	10.0	0.0	3.0	0.0	1.0	0.43478260869565216
0.0	4.0	0.0	0.0	2.0	0.0	1.0
0.0	0.0	0.0	38.0	3.0	1.0	1.0
13.0	0.0	0.0	28.0	3.0	1.0	0.6829268292682927
23.0	7.0	0.0	0.0	0.0	1.0	0.7666666666666667
0.0	15.0	50.0	177.0	3.0	1.0	0.731404958677686
0.0	9.0	0.0	181.0	3.0	1.0	0.9526315789473684
1.0	58.0	0.0	1428.0	3.0	1.0	0.9603227975790182
0.0	0.0	0.0	86.0	3.0	1.0	1.0
86.0	11.0	0.0	1.0	0.0	1.0	0.8775510204081632
32.0	124.0	0.0	223.0	3.0	1.0	0.5883905013192612
0.0	70.0	0.0	16.0	1.0	1.0	0.813953488372093
0.0	42.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	0.0	91.0	3.0	1.0	1.0
104.0	17.0	0.0	1765.0	3.0	1.0	0.9358430540827147
74.0	80.0	0.0	83.0	0.0	0.0	0.350210970464135
16.0	208.0	0.0	33.0	1.0	1.0	0.8093385214007782
0.0	0.0	0.0	343.0	2.0	0.0	1.0
293.0	274.0	0.0	1315.0	3.0	1.0	0.6987247608926673
174.0	109.0	0.0	71.0	1.0	0.0	0.4915254237288136
360.0	193.0	0.0	565.0	3.0	1.0	0.5053667262969589
0.0	0.0	0.0	680.0	3.0	1.0	1.0
181.0	2.0	0.0	0.0	0.0	1.0	0.9890710382513661
0.0	41.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	0.0	35.0	1.0	0.0	1.0
0.0	0.0	0.0	65.0	1.0	0.0	1.0
341.0	89.0	0.0	0.0	0.0	1.0	0.7930232558139535
0.0	187.0	0.0	478.0	3.0	1.0	0.718796992481203
0.0	147.0	0.0	0.0	1.0	1.0	1.0
248.0	0.0	0.0	2216.0	3.0	1.0	0.8993506493506493
10.0	1204.0	150.0	794.0	2.0	0.0	0.5579240037071362
96.0	271.0	0.0	0.0	0.0	0.0	0.7384196185286104
0.0	0.0	0.0	162.0	2.0	0.0	1.0
1233.0	754.0	291.0	153.0	0.0	1.0	0.5071986836692719
86.0	1722.0	81.0	198.0	1.0	1.0	0.8251078102539531
0.0	55.0	0.0	1722.0	3.0	1.0	0.9690489589195272
407.0	1364.0	72.0	3783.0	3.0	1.0	0.6724137931034483
0.0	310.0	80.0	990.0	3.0	1.0	0.717391304347826
277.0	1451.0	94.0	417.0	1.0	1.0	0.6480571683787405
171.0	84.0	0.0	28.0	0.0	1.0	0.6042402826855123
0.0	1.0	0.0	2354.0	0.0	0.0	0.9995753715498938
0.0	0.0	0.0	384.0	3.0	1.0	1.0
272.0	2253.0	201.0	5434.0	1.0	0.0	0.6659313725490196
583.0	446.0	1.0	4.0	1.0	0.0	0.5638297872340425
483.0	1579.0	0.0	29.0	1.0	1.0	0.7551410808225729
727.0	0.0	0.0	191.0	0.0	1.0	0.7919389978213508
0.0	0.0	0.0	391.0	3.0	1.0	1.0
613.0	38.0	0.0	1586.0	3.0	1.0	0.7089852481001341
401.0	232.0	128.0	650.0	3.0	1.0	0.4606661941885188
10.0	56.0	0.0	55.0	0.0	0.0	0.4628099173553719
756.0	407.0	15.0	92.0	3.0	0.0	0.5952755905511811
108.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	2.0	0.0	2637.0	3.0	1.0	0.9988636363636364
13.0	1161.0	12.0	136.0	1.0	1.0	0.8782148260211801
0.0	0.0	0.0	855.0	3.0	1.0	1.0
1982.0	1967.0	8.0	148.0	0.0	1.0	0.48282582216808767
0.0	18.0	0.0	1.0	0.0	0.0	0.9473684210526315
0.0	18.0	0.0	2.0	1.0	1.0	0.9
3.0	810.0	75.0	3770.0	3.0	1.0	0.8093602404465435
0.0	265.0	0.0	922.0	0.0	0.0	0.776748104465038
129.0	1527.0	1.0	3665.0	2.0	0.0	0.6886508831266441
31.0	454.0	0.0	237.0	1.0	1.0	0.628808864265928
0.0	0.0	0.0	3013.0	3.0	1.0	1.0
232.0	646.0	0.0	116.0	1.0	1.0	0.6498993963782697
66.0	3.0	1.0	237.0	0.0	0.0	0.7719869706840391
306.0	496.0	1.0	18.0	1.0	1.0	0.6041412911084044
222.0	67.0	0.0	64.0	0.0	1.0	0.6288951841359773
0.0	59.0	0.0	0.0	0.0	0.0	1.0
314.0	722.0	0.0	178.0	1.0	1.0	0.5947281713344317
4.0	717.0	0.0	553.0	1.0	1.0	0.5627943485086342
0.0	525.0	0.0	0.0	3.0	0.0	1.0
0.0	526.0	0.0	1050.0	3.0	1.0	0.666243654822335
0.0	693.0	0.0	0.0	1.0	1.0	1.0
75.0	0.0	0.0	838.0	3.0	1.0	0.9178532311062432
0.0	268.0	0.0	536.0	0.0	0.0	0.6666666666666666
228.0	483.0	0.0	945.0	0.0	0.0	0.5706521739130435
470.0	951.0	115.0	5.0	1.0	1.0	0.6171317326411421
3493.0	717.0	2.0	30.0	0.0	1.0	0.8234323432343235
489.0	1.0	0.0	0.0	0.0	1.0	0.9979591836734694
318.0	23.0	0.0	29.0	0.0	1.0	0.8594594594594595
8.0	148.0	0.0	7464.0	3.0	1.0	0.9795275590551181
0.0	0.0	0.0	554.0	3.0	1.0	1.0
557.0	2.0	0.0	4530.0	3.0	1.0	0.890155236785223
779.0	853.0	382.0	11614.0	3.0	1.0	0.8522160258291752
2.0	95.0	0.0	1383.0	3.0	1.0	0.9344594594594594
260.0	202.0	0.0	0.0	1.0	0.0	0.5627705627705628
0.0	1048.0	0.0	2.0	1.0	1.0	0.9980952380952381
256.0	691.0	0.0	0.0	2.0	0.0	0.7296726504751848
520.0	362.0	0.0	12.0	1.0	0.0	0.5816554809843401
300.0	1927.0	498.0	744.0	1.0	1.0	0.5554914961083885
79.0	628.0	0.0	0.0	1.0	1.0	0.8882602545968883
458.0	482.0	2.0	299.0	3.0	0.0	0.38839645447219984
210.0	2057.0	3.0	402.0	1.0	1.0	0.7698353293413174
1536.0	1.0	0.0	4.0	0.0	1.0	0.9967553536664504
3.0	10.0	0.0	4212.0	3.0	1.0	0.9969230769230769
610.0	2.0	0.0	0.0	3.0	0.0	0.9967320261437909
610.0	3.0	0.0	0.0	3.0	0.0	0.9951060358890701
52.0	64.0	8.0	787.0	0.0	0.0	0.8638858397365532
1278.0	149.0	6.0	3137.0	3.0	1.0	0.6864332603938731
856.0	234.0	99.0	553.0	0.0	1.0	0.49138920780711826
272.0	35.0	0.0	40.0	0.0	1.0	0.7838616714697406
45.0	207.0	0.0	1667.0	3.0	1.0	0.8686816050026055
817.0	419.0	349.0	667.0	0.0	1.0	0.3627886323268206
225.0	1156.0	14.0	351.0	3.0	0.0	0.6620847651775487
130.0	473.0	1.0	77.0	2.0	0.0	0.6945668135095447
1993.0	1578.0	8.0	1464.0	0.0	1.0	0.3952012690858616
139.0	2738.0	520.0	3288.0	1.0	0.0	0.49184741959611067
0.0	385.0	1.0	0.0	1.0	1.0	0.9974093264248705
0.0	180.0	0.0	904.0	3.0	1.0	0.8339483394833949
0.0	0.0	0.0	846.0	2.0	0.0	1.0
1248.0	0.0	0.0	0.0	0.0	1.0	1.0
2332.0	2423.0	0.0	133.0	0.0	0.0	0.4957037643207856
0.0	49.0	0.0	1451.0	3.0	1.0	0.9673333333333334
1540.0	1144.0	0.0	945.0	0.0	1.0	0.4243593276384679
8.0	1460.0	714.0	6415.0	3.0	1.0	0.746190531580784
1340.0	2.0	0.0	2.0	0.0	1.0	0.9970238095238095
398.0	1326.0	336.0	606.0	2.0	0.0	0.4973743435858965
695.0	1.0	0.0	0.0	1.0	0.0	0.9985632183908046
0.0	2.0	4.0	154.0	2.0	0.0	0.9625
1.0	0.0	0.0	1430.0	3.0	1.0	0.9993011879804332
0.0	5.0	0.0	1003.0	3.0	1.0	0.9950396825396826
364.0	9.0	0.0	598.0	3.0	1.0	0.615859938208033
13.0	2.0	0.0	626.0	1.0	0.0	0.9765990639625585
1.0	1.0	0.0	2279.0	2.0	0.0	0.9991231915826392
385.0	122.0	25.0	98.0	0.0	1.0	0.6111111111111112
1379.0	560.0	0.0	445.0	0.0	1.0	0.5784395973154363
0.0	432.0	0.0	0.0	1.0	1.0	1.0
330.0	371.0	0.0	5.0	0.0	0.0	0.5254957507082153
335.0	362.0	0.0	3.0	2.0	0.0	0.5171428571428571
5.0	0.0	0.0	734.0	0.0	0.0	0.993234100135318
1183.0	93.0	0.0	2.0	0.0	1.0	0.9256651017214398
0.0	438.0	0.0	749.0	3.0	1.0	0.6310025273799494
492.0	54.0	0.0	60.0	1.0	0.0	0.8118811881188119
1.0	437.0	0.0	739.0	1.0	0.0	0.6278674596431606
0.0	0.0	0.0	757.0	3.0	1.0	1.0
0.0	0.0	0.0	747.0	3.0	1.0	1.0
0.0	439.0	0.0	0.0	1.0	1.0	1.0
0.0	357.0	0.0	26.0	2.0	0.0	0.9321148825065274
410.0	644.0	0.0	1869.0	1.0	0.0	0.6394115634621964
0.0	0.0	0.0	604.0	3.0	1.0	1.0
1559.0	245.0	0.0	65.0	0.0	1.0	0.8341359015516319
7.0	191.0	82.0	2405.0	3.0	1.0	0.8957169459962756
371.0	372.0	116.0	42.0	3.0	0.0	0.41287458379578246
179.0	11.0	1.0	4650.0	3.0	1.0	0.9605453418715142
0.0	392.0	0.0	31.0	2.0	0.0	0.9267139479905437
0.0	899.0	137.0	243.0	1.0	1.0	0.7028928850664582
1883.0	381.0	0.0	0.0	0.0	1.0	0.8317137809187279
4.0	3263.0	0.0	105.0	1.0	1.0	0.9676749703440095
0.0	0.0	0.0	779.0	3.0	1.0	1.0
389.0	0.0	0.0	0.0	3.0	0.0	1.0
834.0	1306.0	0.0	8.0	1.0	1.0	0.6080074487895717
422.0	0.0	0.0	0.0	0.0	1.0	1.0
100.0	488.0	0.0	236.0	1.0	1.0	0.5922330097087378
1565.0	0.0	0.0	28.0	0.0	1.0	0.9824231010671689
0.0	575.0	0.0	274.0	1.0	1.0	0.6772673733804476
0.0	579.0	24.0	542.0	2.0	0.0	0.5056768558951965
0.0	0.0	0.0	816.0	2.0	0.0	1.0
0.0	0.0	0.0	817.0	3.0	1.0	1.0
454.0	505.0	0.0	116.0	0.0	0.0	0.4697674418604651
453.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	1761.0	0.0	15.0	1.0	1.0	0.9915540540540541
0.0	725.0	386.0	83.0	1.0	1.0	0.6072026800670016
0.0	0.0	0.0	835.0	3.0	1.0	1.0
564.0	527.0	115.0	1901.0	2.0	0.0	0.6118442227228839
0.0	1.0	0.0	1069.0	2.0	0.0	0.9990654205607477
2.0	7.0	825.0	3.0	3.0	0.0	0.985663082437276
276.0	236.0	14.0	1048.0	1.0	0.0	0.6658195679796697
0.0	514.0	0.0	0.0	1.0	1.0	1.0
700.0	23.0	0.0	5199.0	3.0	1.0	0.8779128672745694
29.0	74.0	0.0	4578.0	3.0	1.0	0.977996154667806
230.0	207.0	32.0	0.0	0.0	1.0	0.4904051172707889
494.0	534.0	0.0	0.0	1.0	1.0	0.519455252918288
654.0	246.0	0.0	362.0	0.0	1.0	0.5182250396196514
122.0	80.0	0.0	40.0	0.0	1.0	0.5041322314049587
0.0	0.0	0.0	887.0	3.0	1.0	1.0
216.0	116.0	91.0	6.0	0.0	1.0	0.5034965034965035
2059.0	67.0	0.0	3683.0	3.0	1.0	0.6340161817868825
2572.0	5.0	0.0	7019.0	3.0	1.0	0.7314506044185077
134.0	848.0	0.0	16.0	2.0	0.0	0.8496993987975952
0.0	40.0	0.0	0.0	0.0	0.0	1.0
60.0	427.0	0.0	2981.0	3.0	1.0	0.8595732410611303
0.0	10.0	15.0	1828.0	3.0	1.0	0.9865083648138154
1520.0	126.0	2.0	13.0	0.0	1.0	0.9151113786875377
263.0	1570.0	91.0	942.0	1.0	1.0	0.5478018143754362
46.0	233.0	0.0	1294.0	3.0	1.0	0.8226319135410044
0.0	279.0	0.0	547.0	1.0	0.0	0.662227602905569
1.0	0.0	0.0	1917.0	3.0	1.0	0.9994786235662148
1.0	2.0	0.0	1934.0	3.0	1.0	0.9984512132163139
2301.0	1917.0	0.0	1399.0	0.0	1.0	0.40964927897454156
